,poet_name,poem_name,poem_content
772,محيي الدين بن عربي,لله قوم بقعر البحر منزلهم,"
لله قومٌ بقعر البحرِ منزلُهم
فمن يراهم يقول الشخصُ مكبوتُ
وإنه في نعيم لا يزايله
لأنه عابدٌ بالأصل مسبوتُ
رآه شيخٌ صدوقٌ من مشايخنا
فقال مسكنكم فقال تكريتُ
"
773,محيي الدين بن عربي,إن لله عبادا كلما,"
إن لله عباداً كلما
ذكروا الله فنوا في ذكرهِ
وإلى هذا فهم ما أمنوا
حال ذكراهم به من مكره
يبتغون الفضلَ منه عندما
شكروا المنعمَ حقَّ شُكره
زهد العارف منهم في الذي
أثبتَ العقلُ له من فكرِه
من إله قرَّر الكشفَ له
إنه المعبودُ حالُ نكره
يظهر الحقُّ له في صحوه
عين ما أثبته في سكره
"
774,محيي الدين بن عربي,إن سري هو روح كل شي,"
إنَّ سري هو روح كلِّ شي
وهو الظاهر في ميتٍ وحي
فإذا قام بحيٍّ فأب
وإذا قام بميتٍ فبنى
إنه جَلَّ عن إدراك الذي
قال فيه إنه في كلِّ شي
إنما هو عينه فاعتبروا
تجدوا ما قلت في نشر وطي
ما تغالي كونه عن حالة
ظهرتْ في مدِّ ظلِّ ثم في
إنما الأمر الذي يسعدكم
أو نقيض السعد في رشد وغي
إنما خص بقوم للذي
كان فيهم من ذُكاء ثم عيّ
قد أكلناه طبيخاً ولقد
جاءني لحماً طرياً وهوني
فأبينا أكله حين بدتْ
صورةُ الإيمان فيه من قصي
يا أخي فاعلم الأمر الذي
قلته فيه بحقٍّ يا أخي
فخذوه أسَداً أو حَمَلا
واتركوا السنبلَ يرعاه الجدي
إنما الأمر عظيمٌ قدرُه
جلَّ عندي حين جلاه إلي
قلت ضمني ذاتي وأنا
أوصل المقدار مني وعلى
قال لا يمكن إلا هكذا
هو فعل الشيخِ لا فعلُ صبي
لو أراد الأمر أن يخرجه
لم يكن يمكن هذا من يدي
لي منه الشرب مادام وما
دمتُ ما عندي لشربي منه ري
لستُ أدري إنني عبد هوى
إذ تجلى لي في شكلٍ رشي
فتغزلت وما أضمره
وبدا يغشى سناه ناظري
"
775,محيي الدين بن عربي,إذا ما ذكرتُ الله بالذكر نفسه,"
إذا ما ذكرتُ الله بالذكر نفسه
فما هو مذكورٌ ولا أنا ذاكرُ
وذاك أتمُّ الذكرِ في كلِّ ذاكر
إذا أنت لم تعلمه ما أنت خابرُ
فكن عينَ ذكرِ الذكرِ لا تك ذاكراً
بوجهِ سوى هذا فإنك ظاهرُ
وكن واحداً من كلِّ وجه تفزْ به
وتجهلك الأعداد واللثر حاضر
فمن شاء فليثبت ومن شاء فليزل
فهذا الذي ساقت إليه المقادر
إذا أنت لم تدر الذي أنا قائل
به في جناب الحقِّ ما أنت تاجر
لو أنك بالنعتِ الذي قلته تكن
عليه لما دارت عليك الدوائر
فبرُّك لم يتفق ومالك راسخٌ
وريحك لم يحصل وحدُّك غامر
خليلي ما للريح يأتي جنوبها
فبولا ويقصيني الحدودُ العواثر
وإني من أهل البيت ما أنا بائنٌ
ولا أنا حدَّاد ولا أنا زافر
فلستُ أبالي من رياحٍ تقلبت
عليّ مجاريها فإني آمر
عن الأمر بالأمر الذي لا بضدِّه
سهام الأعادي يومَ تُبلى السرائر
تبارك من شخص عن الحقِّ ثابت
ومالك من أيْد ومالك ناصر
وما علمت منك الأقارب والعدى
إذا كنت صباراً بمن أنت صابر
يقولون إن الصدعَ للرجعِ لازمٌ
وقد صدعوا لكنهم لم يثابروا
على ما لنورِ الشمس في ذاك من جدى
ولولاه ما جاءتك سحبٌ مواطر
"
776,محيي الدين بن عربي,تبارك الله في اليأس من باس,"
تبارك الله في اليأس من باسٍ
والناسُ ليس لهم فضلٌ على الناسِ
من حيث ما هو ناسٍ إنه ولدٌ
لآدمَ وهو المنعوتُ بالناسي
معرِّفٌ بالذي في الطبع من صفة
وأين نور الهدى من نور نبراسِ
لقد أتاني كلامٌ كله حِكَمٌ
مني بصورةِ الهامٍ ووسواس
فقال لي وهو صدقٌ في مقالته
اشرب بكأسي وإني الماء في الكاسِ
كما جُعلتْ لموسى النارُ حاجبةٌ
حتى أكلمه من ذاتِ مقباس
ليعلم العبدُ أني كل من وقعت
عينٌ عليه من أنواعٍ وأجناسِ
فليس في الكون غيري والخلائقُ لي
فلي الغنى ولهم فقرٌ بإفلاس
إني ظهرتُ بأديانٍ مفصَّلةٍ
على لسانِ فقيه بي وشماسِ
وقمت في كلِّ حالٍ توصفون به
وصرتُ أظهر في العاري وفي الكاسي
وما تجلَّيتَ إلا لي فأدركني
عيني وأسمعت سمعي كلَّ وسواسِ
وما تحليت إلا بي لاظهر لي
فقمت لي أدباً حباً على الراس
لما ابتغاني الذي يدري معاملتي
حجبته معلما بالشامخ الراسي
ولم يكن غير عيني الشامخ الراسي
فلم تقع وحشة إلا بإيناس
تنازعت في أضدادٌ فقلتُ لها
إنَّ الحياةَ لفي طاعون عمواس
أحياهم الله في موت مشاهدة
ما في الحياة التي في الموت من باس
"
777,محيي الدين بن عربي,يعرج العبد لاكتساب علوم,"
يعرج العبد لاكتسابِ علومٍ
ولتبليغها يرى في انتكاسِ
ثم عينُ النزولِ أيضاً عروجٌ
لشهودٍ ما فيه من التباس
ثم نبغي بزهدنا ما زهدنا
عينُ زهدي في ذاك عينُ التماسي
هو لي بالنهار عين معاشي
وهو في الليلِ بالظلامِ لباسي
جعلَ النومُ لي سُباتا لأمرٍ
يجعل الحقَّ بالشهودِ نواسي
فأراه في النومِ حقاً يقينا
رؤية في دارك الاحساس
مثل ما يشربُ النديمُ شربنا
بارك الله سيِّدي في نعاسي
مذ بناني الإله قصراً مشيّداً
ذا سقوفٍ عليه وأساس
علمتْ نفسي أنَّ سكناه ذاتي
ولريمِ الفلاةِ عينُ الكناسِ
"
778,محيي الدين بن عربي,عفا رسم من أهوى وليس سوانا,"
عفا رسمُ من أهوى وليس سوانا
وكنا له عند النزولِ مكانا
لقد ضاق عنه أرضه وسماؤه
وبالسَّعة المثلى لديه حبانا
وما وسعَ الرحمنَ إلا وجودنا
كأنا على العرشِ العظيم بنانا
ولما وسعنا الحقّ جل جلالُه
نعمنا به علما به وعِيانا
ولم نتخذ غير المهيمن ساكنا
ولم يتخذ بيتا يكون سوانا
لقد جاد لي ربي بكل فضيلةٍ
وآتانِ منه بسطةً وبيانا
إذا نحن جئناه على كلِّ حالة
بضعف الذي جئنا إليه أتانا
إذا نحن أثنينا عليه بذاتنا
وكان لنا منك الشهود أمانا
على كلِّ ما قلناه فيك وعصمةٌ
فما ثم عينٌ في الوجود ترانا
"
779,محيي الدين بن عربي,من طهر الله لم يلحق به دنس,"
من طهر الله لم يلحق به دنسٌ
وهو المقدَّسُ لا بل عينه القدسُ
كأهل بيت رسول الله سيِّدنا
وهو الإمام الكريم السيِّد الندسُ
جاء البشير بما الآذانُ قد سمعت
ألقى قليلا وجلَّ القوم قد نعسوا
ناموا عن الحقِّ لا بل عن نفوسهمُ
عند المواهبِ والأقوام ما بخسوا
لما تحقق أنَّ النومَ حاكمهم
من أجل ذا جعل الحفاظُ والحرس
من أجل ذا كانتِ البشرى وكان لهم
من أجل نومهمُ حفظا لهم مس
فعندما عصموا من كلِّ حادثةٍ
تصيبُ أمثالهم قاموا وما جلسوا
بحقِّ سيدهم في كلِّ آونة
على الصفاءِ وما خانوا وما لبسوا
على نفوسهمُ علما بحالهمُ
لذاك عن مشهد التحقيقِ ما اختلسوا
إنَّ الوجودَ الذي قد عز مطلبه
فيه وفي مثله الأرواح تفترس
أغارتِ الخيلُ ليلا في عساكرهم
فقيل قد قتلوا إذ قيلَ قد كسبوا
لو أنهم علموا الأمر الذي جهلوا
على رؤوسهم والله ما نكسوا
أقول قولاً وما في القول من حرج
ينفي عن النفس ما أغمها النفس
ما نال موسى بما يبغيه من قبس
إلا الذي ناله من أجله القبس
لو أن أهل وجودِ الجودِ نالهمُ
ما نال موسى من الرحمن ما بئسوا
لكنهم بئسوا من ذاك واعتمدوا
على ظنونهمُ بالجود إذ يئسوا
إني رأيتُ فتى أعطى الفتوح له
بأرضِ أندلس الماءَ والبلس
ولم يكن عنده نطق يقوم به
وقد تحكم فيه الصمتُ والخرس
كمثلِ مريمَ قد كانت شجيته
في رِزقه فهو في الراحاتِ يلتمس
وذاك من أعجبِ الأحوال إنَّ له
حالَ الغنى وهو بين الناس مبتئس
أحوالُ شخصٍ لأمر الله ممتثلٌ
للحكم مقتنصٌ للنورِ مقتبس
إنَّ الإمام الذي تجري الأمور به
في كلِّ نهرٍ من الأحوالِ ينغمس
والسرُّ يحكمه لا بل يحكمه
في نفسه وبه الساداتُ قد أنسوا
فما لهم قدم في غيرِ حضرته
وما لجانبه منهم فمندرس
هم الحيارى السكارى في محارتهم
وما لهم في جناب الحقِّ ملتمس
الحالُ أفناهمُ عنهم وما عرفوا
من هم لذلك قيل اليوم قد نفسوا
لو أنهم مزقوا منهم وما لهمُ
لديه من كلِّ خير فيه ما انتكسوا
الذاتُ تبهم ما الأسماء توضحه
والقومُ ما قرأوا علماً وما درسوا
كانت عليهم من أثوابِ العلى حللٌ
فبِئسَ ما خلعوا ومنِهمَ ما لبسوا
دخلتُ جنةَ عدنٍ كي أرى اثرا
فقيل ليس جناهم غير ما غرسوا
"
780,محيي الدين بن عربي,إني رأيت وجودا لا أسميه,"
إني رأيتُ وجوداً لا أسميه
فكلُّ شيء تراه فهو يحويهِ
له الإحاطة بالأشياء أجمعها
فكلُّ عين تراها أنها فيهِ
حصلت من فكرتي فيه على تعب
ولم أجد حجة تبدو فأبديه
حصلتُ منه على عمياءَ مُجهلةٍ
بهماء خاليةٍ في مهمه التيه
أرنو إليه ولا أدريه فانبهمت
عليَّ حالته وكلها هو هي
به خلوتُ وما بالدارِ من أحد
إذ الوجودُ الذي ما زلتُ أبغيه
إني أنا وصفه النفسيُّ فاعتبروا
إن زلت زال بهذا النعت أدريه
كظلِّ جسمي متى أن كنت ذا نظرا
في نشأتي وهو مجلى من مجاليه
"
781,محيي الدين بن عربي,إني أفيق وفي أرضي لها فيق,"
إني أفيق وفي أرضي لها فيق
تبكي السماءُ لها لينفقَ السوقُ
وإنني ضابطٌ فيما يصرِّفني
وليس فيما أتاني منه تعويقُ
الحقُّ يعجب من حالي ومن قلقي
مع الأحبةِ والأحوالُ تلفيق
لم ينتشر خبر لي أنني رجلٌ
أهوى الأمور ولي بحثٌ وتحقيق
إنَّ الموافقةَ الكبرى بدايتها
عند الرجالِ عناياتٌ وتوفيق
ما ينفق الذهب المصنوعُ عندهمُ
إلا إذا جاءه سبكٌ وتعليق
فإن تسامح فيه بالحمى صنع
فغنَّ ذلك تمويه وتزويق
وليس يعلم ما قلناه فيه سوى
مجرِّبٌ فيه إيمانٌ وتصديق
الله يعلم أني فيه ذو عَمَهٍ
وإنني مؤمنٌ به وصدِّيق
لا يعتريني هوى فيما علمت به
وليس عندي تزيينٌ وتنميق
الصدقُ حليتنا والحقُّ حُلتنا
فمن يخالفُ حالي فهو زِنديق
والله لو عرفتْ نفسي بمن كلفتْ
لم يلهها زجلٌ عنه وتصفيق
لما علمت بأنّ الأمر ذو صورٍ
فلو يخاطبني حَبرٌ وبِطريق
لم أنكر الأمر إنَّ الأمر فيه كما
ذكرته فهو خلاَّق ومخلوق
إن النياقَ تجاري نحو كعبته
وإنها هم يدعونها النوق
"
782,محيي الدين بن عربي,الحمد لله لا أشرك به أحدا,"
الحمد لله لا أشرك به أحدا
إذ لم يجد أحدٌ سواه ملتحدا
لم يتخذ كفؤا من خلقه سندا
ولم يلده أب حقاً ولا ولدا
جل الإله فما تُحصى عوارفه
الواهب الأكرم المِحسان والصمدا
الحق مفتقرٌ إليه أنَّ له
نعت الغنى وبهذا كله انفردا
والعبدُ مفتقر إليه متكل
عليه مستند لذاته أبدا
إن افتقاري ذات لي إلى عدم
وليس يعرفه إلا الذي وردا
من عنده بالذي أعطاه من حكم
بأنَّ معبودَه من ذاته عبدا
وإنَّ أعمالنا عن أمره ظهرت
وإنّ عابدَه لذاته عبدا
أقرّ لله بالتوحيدِ في ملأ
من غير جَبْر ولا كَرهٍ وما عَبَدا
بل كان متصفاً بالعجز معترفاً
بأنه ربه حقاً وما عَبَدا
بل كان مفتخراً إليه مفتقراً
لذاته وبهذا الأمر قد سعدا
قد صح أنَّ الغنى لله والكرما
فما أبالي إذا ما حل بي عدم
ليس التعجبُ من تأثير قدرته
عجبتُ إذ أثَّرتْ في جوده الهممُ
ليس الكريمُ الذي من نعته كرمٌ
إنَّ الكريمَ الذي من ذاته الكرمُ
ليس الكريمَ الذي يعطيك عن قدر
إنَّ الكريمَ الذي يعطي ويتهم
ليس الكريمُ الذي يعطي بحكمته
إنَّ الكريمَ الذي تُعطى به الحِكَمُ
إن الكريم الذي يعطي ويغتنم
عين القبول ولا يُعطى ويحتكم
من يطلبِ الشكر بالإنعام ليس له
ذاك التكرم فابحث أيها العلم
غيرالإله الذي أولى بنعمته
وكلّ من نعته الإيجاد والعدم
إني ضربت حجاباً ليس يرفعه
سواه أو من به الألبابُ تعتصم
هذا الذي قلته الألباب تجهله
وليس تثبته الأعرابُ والعجم
به خُصصتُ على كشفٍ ومعرفة
ولم يكن فيه لي من قبل ذا قدم
قد يلحقُ الناسَ في أقوالهم ندمٌ
وليس عندي فيما قلته ندم
لأنه المنطق الأعلى فكان له
عني التلفظُ والتعريفُ والكلم
والعبد في عزلةٍ عن كلِّ ما كتبتْ
كفٌ له أوهمت من كفه ديم
ما في الوجودِ سواه فالوجودُ له
لذاته وأنا الظلُّ الذي علموا
لولاه ما نظرت عيني ولا سمعت
أذن لنا وبنا عليه قد حكموا
"
783,محيي الدين بن عربي,إني أرى إبلا يقتادها رجل,"
إني أرى إبلا يقتادها رجلٌ
من أمر خالقه يعتاده ذاتي
أسماؤه ظهرتْ من سيد عُصمت
أقواله قد أتت نحوي بإثبات
لقد رآني وجودُ الحقِّ من قبلي
وقال لي إن ذا من الكرامات
كأنه هو في المعنى وصورته
ولم أجد فارقاً بين العلامات
فعينَ الله لي من جودِه كرما
روحاً تنزَّه عن علمِ الإشارات
أفادني منه أسراراً مخبأة
معصومة الحال من علم الخفيات
فعندما حصلت في القلب عشت بها
وصرت حياً ولكن بين أموات
فلم أجد كرسولِ الله من بشر
أو وارثيه وهم أهل الحميات
لهم حبالاتُ صيد من ذواتهمُ
وهم ظهور فمن أهلِ الخيالات
والطيرُ صيدٌ ولكن أين قانصه
صيد يصيد قويُّ في الدلالات
من فاز بالنظر العلويّ فاز بما
في الغيب من فرحٍ فيه ولذات
"
784,محيي الدين بن عربي,حقيقتي أن أكون عبدا,"
حقيقتي أن أكون عبداً
وحقُّه أن يكون ربا
إن كان لي في الشهود مثلا
كنتُ له في المثال قلبا
ما زال إذ زدت منه بعدا
بالوجد يوليني منه قربا
أو كنت ذا لوعة معنى
يكون لي الصادق المحبا
"
785,محيي الدين بن عربي,للحق فينا تصاريف وأشياء,"
للحقِّ فينا تصاريفُ وأشياءُ
ولا دواءَ إذا ما استحكم الداءُ
الداء داء عضالٌ ليس يذهبه
إلا عبيدٌ له في الطبِّ أنباء
عن الإله كعيسى في نبوته
ومن أتته من الرحمن أنباء
لا يدفع القدرُ المحتوم دافعه
إلا به ودليلي فيه الاسماء
إنا لنعلم أنواءً محققةً
وقد يكفرُ من تسقيه أنواءُ
العلمُ يطلب معلوماً يحيط به
إن لم يحط فلإشارات وإيماء
ليس المراد من الكشفِ الصحيحِ سوى
علمٍ يحصلِّه وهمٌ وآراء
إن الذين لهم علمٌ ومعرفته
قتلى وهم عند أهل الكشفِ أحياء
"
786,محيي الدين بن عربي,إني رأيت وما رأيت وجودي,"
إني رأيتُ وما رأيتُ وجودي
ورأيته ذخري ليومِ شهودي
عطفتْ عليَّ صفاتُ من أنا ذاته
فرأيته مني كحبلِ وريدي
"
787,محيي الدين بن عربي,إن المجاهد في نار وفي نور,"
إن المجاهد في نارٍ وفي نور
كأنه ذهبٌ في حُقِّ بلورِ
ما إن رأيتُ له مثلا يعادله
فيما يحاول من كدٍّ وتشمير
"
788,محيي الدين بن عربي,عجبت لمن قد كان عين هويتي,"
عجبتُ لمن قد كان عينَ هويتي
ويشهد لي بالنقص عينُ مزيدي
فما أدري ما هذا ولستُ بجاهل
وقد عرفتني بالأمور حدودي
"
789,محيي الدين بن عربي,ولولا حدود الشيء ما امتاز عينه,"
ولولا حدود الشيء ما امتاز عينه
ولولا حدودي ما عرفتُ حدودي
لقد عشتُ أيّاماً بغير منازعٍ
ولم أك محسوداً لغير حسود
"
790,محيي الدين بن عربي,إن دارا لست فيها تعزى,"
إنَّ داراً لستَ فيها تُعزى
ودياراً أنتَ فيها تهنى
فاحمدِ الله على كلِّ حال
واتخذ ربَّك رُكنا وحِصنا
"
791,محيي الدين بن عربي,قالت لنا سفري إن كنت في سفري,"
قالت لنا سفري إنْ كنتَ في سفريما كان في سكر أحلى من السكرِفقل إلى سمرٍ شوقي إلى السمرفإنَّ في عمري خيراً إلى عمري
"
792,محيي الدين بن عربي,إنما الإنسان أنفاسه,"
إنما الإنسانُ أنفاسُه
وهو للحقِّ جلاسُه
فإذا ما ينقضي نفس
أخليت في الحين أكياسُه
فإذا لم يبقَ من نفسِ
ينقضي ما فيه إفلاسه
والذي يدري إشارتنا
أنهم للدهرِ أكياسه
"
793,محيي الدين بن عربي,تدرع لاهوتي بناسوتي,"
تدرعَ لاهوتي بناسوتي
وحصل موسى اليم تابوتي
فمن قال عني إنني العبدُ
وقد صحَّ أني الملك الفردُ
فرُبَّ عليم غرَّه الجحدُ
فانظر عزتي فيك وتثبيتي
على عرش تنزيهي عن القوت
ولو كنتَ خلقا كنتَ محصورا
ولو كنتَ عبدا كنتَ مقهورا
وكنت على الإيمان مفطورا
فجسمي فيكم جسم مكبوت
وروحي فيه روحُ مبخوت
ألا فاكتمي يا نفسُ أو بوحي
فقد ثبتَ الجسمُ مع الروح
عياناً ثبوتَ الرقم في اللوحِ
فإن حكمَ الله بتشتيتي
هنالك يبدو عجز لا هوتي
فإن قال غيري أنني مثلك
وإن كنت عرشاً فإنا ظلك
أو ديمة قطرٍ فأنا وبلك
أقول لنفسي هات أو هيتي
فعيشي على ذلك أو موتي
ألم تعلمي إذ بنى البيت
ما أسرع ما يهدمه الموت
ويبقى عليه حزنه الفوت
فكم بين ملحوظٍ وممقوت
وكم بين ذي التابوت والحوت
فلو زال تزيندٌ وتبريح
في القول وفي القلب تجريح
لفتح في سرِّك تفتيح
ولاحظت ما لاحظ من أوتي
معاينة القربِ وما أوتي
"
794,محيي الدين بن عربي,بالمتعالي عبده يصول,"
بالمتعالي عبده يصول
وكلُّ عارفٍ يدري ما أقول
عينُ الوجودِ
حكمه سرى
بكلِّ جودٍ
ليلةَ السُّرى
وفي الشهودِ
صبحه انبرى
يا ذا الجلال هل لنا سبيل
إلى مواقفَ خطبُها جليلُ
لله عبدٌ
لم يردْ سوى
أتاه عهد
يحمل اللوى
وصحَّ ودٌّ
يشمر النوى
يا للوصالِ فارسٌ يصول
على المخالفِ بالذي يقول
قلبٌ سقيم
دائمُ الغليل
دمع سجومٌ صيب همول
وما تدوم
علة العليل
بيت الموالي رسمه محيل
ومن يخالفْ ما له دليل
حلَّ البعادُ
فانتفى البشر
والكل بادروا
ما لهم خبر
ليس المراد
غير ما ظهر
قل للموالي عندما تميل
ما كلُّ خائفٍ قلبه ذليل
يا من يعانق
كلَّ ما حواه
ليس المفارقُ
عاشقاً سواه
وكلُّ عاشق
مُنشدا أخاه
ملّت وصالي والمليح ملول
ومن يصادفْ عائقاً يصول
"
795,محيي الدين بن عربي,عندما لاح لعيني المتكا,"
عندما لاح لعيني المتكا
ذُبت شوقاً للذي كان معي
أيّها البيتُ العتيقُ المشرفُ
جاءك العبد الضعيفُ المسرفُ
عينه بالدمع شوقاً تذرفُ
غربةٌ منه ومكراً فالبكا
ليس محموداً إذا لم ينفع
كلما عدَّدت فيه قال لي
ليس هذا فيَّ بل في ايلي
سأرى حكم قُليبٍ قد بلى
بهواها مستغيثاً قد شكا
وأنا أعلم شكوى الجزع
أشرقت شمسٌ له ما شرقت
فرأيناها بها إذ أشرقت
أرعدت سحبٌ لها ما أبرقت
فعلمنا أنه حين بكى
ما بكى إلا لأمر موجع
مرّ بي في ليلة ليس لها
"
796,محيي الدين بن عربي,إذا ما دعا داع تلبي من الحشى,"
إذا ما دعا داع تلبي من الحشى
هويته فهو المجيبُ لمن دعا
فما أنا إلا عينه ليس غيره
ولستُ بذي مزج ولا أنا بالوعا
فمن قال إن القول بالحدِّ واحد
فذلك قولٌ ليس يدريه من وعى
من العلم إلا رسمه لا وجوده
وإن مصيبَ الحقِّ من قال أجمعا
إذا عاينتْ عينٌ لعينٍ كلامه
على ألسن الأرسال بالحسِّ مصرعا
فلا بدَّ من صوتٍ يعين حرفه
ولا بدَّ من حرفٍ فقد ثبتا معا
فيا منكرَ التركيب في كلِّ ناطقٍ
وفي نطقه لو كنتَ بالحق مولعا
رأيت وجودَ الحقِّ عين كوائن
أمنت لها من غير أن تتصدّعا
إذا كان نظمي عين نثري فمن هما
فقل لهما يا صاح للحقِّ وارجعا
رعى الله عبداً منصفاً ذا حقيقة
كما أنه بالحقِّ للحقِّ قد رعى
"
797,محيي الدين بن عربي,ألا إن كشفي مثبت كل معتقد,"
ألا إن كشفي مثبتٌ كلَّ معتقدٍ
إذا كان إثباتا ولستُ بمنتقد
فمن كان ينوي الخير فالخير حاصلٌ
ومن كان ينوي الشرَّ فالشرُّ قد فقد
ولو كان عقد الأمر عقداً معينا
لضاقَ نطاقُ الأمرِ فاقدحْ عسى تِقد
فقد وسم الحق اعتقاداتِ خلقه
وحسبك ما قد قلت في حقه وقد
ويأبى جنابُ الحقِّ إلا اتساعه
لتشهدَه الأبصار في كلِّ معتقد
وما تدرك الأبصار منه سوى الذي
تراه وما يخفى عن العينِ يعتقد
وإنَّ اللبيبَ الحبر يصمتُ عندما
يرى شاهد التحويلِ في الحقِّ قد وجد
"
798,محيي الدين بن عربي,جمعت همي عليا,"
جمعتُ همي عليّا
فما برحتُ لديّا
إليَّ يا من تعالى
عن الكيان النيّا
فلم أجد غير ذاتي
لما بسطتُ يديّا
فأسفلُ الكونِ يعلو
وقتا بربي عليّا
انظر جديثَ هبوطٍ
تجدْه فيه جليّا
ما جئتُ شيئاً بقولي
عن الإله فريَّا
هذا حديثُ رسولٍ
قد اصطفاه نبيّا
ولم أكن عند قولي
إني بربي نسيّا
لما سريتُ إليه
خِرتُ المكانَ العليّا
ناديتُ مولى الموالي
ربي ناءً خفيّا
إني ضعفتُ إلهي
وصِرتُ شيخا عتيّا
فلم أكن بدعائي
إيّاك ربِّ شقيّا
أنت الوليّ الذي قد
صيرت قلبي وليّا
فاجعلن ربي إماما
واجعلن ربي رضيا
فقد ضعفت لما بي
وذبتُ شيّاً فشيا
سألتُ ربي أن لا
يجعل لذاتي سميّا
قد كنتُ عبداً مطيعاً
إذ كنتُ ملكا سَريّا
أجرى لي الله جودا
من تحتِ عرشي سريّا
وأسقط الجذعُ قوتا
عليّ رطبا جنيّا
فكان منه غذائي
وعشتُ عيشاً هَنيًّا
وكان بي لُطف ربي
لذاكَ برّاً حفيًّا
فهل رأيتم إلها
يقومُ شخصاً سويّا
هذا مُحال ولكن
شاهدتُ أمراً نديّا
رأيته عينَ نفسي
من حيثُ كنتُ صبيا
ولم أقل بحلولٍ
بل كنتُ منه بريّا
بل لم أجد منه بدًّا
لما هجرتُ مليّا
وخرّ جمعي إليه
عند الشهودِ بكيّا
فكنت أولى بنار
للشوقِ فيها صليّا
إني خلصتُ إليه
لما اقتربتُ نجيّا
"
799,محيي الدين بن عربي,إذا كنت بالأمر الذي أنت عالم,"
إذا كنت بالأمر الذي أنت عالم
به جاهلاً فاعلم بأنك عارفُ
إذا أنت أعطيت العبارة عنهمُ
بما هم عليه فاعلم أنك واصفُ
فإن الذي قد ذقته ليس ينحكي
ولا يصرفُ الإنسان عن ذاك صارفُ
وقل ربِّ زدني من علومٍ تقيدت
علومٌ مذاق أنهن عوارف
إذا نلتها كنتَ العليمَ بحقها
وإن كانت الأخرى فتلك المعارفُ
فمعرفتي بالعينِ ما ثم غيرها
وعلمي بحال واحد وهو عاطف
عليها وذاك الأمر ما فيه مدخل
ألا كلُّ ذي ذوقٍ هنالك واقف
وما جهلَ الأقوام إلا عبارتي
وما أنا باللفظ المركَّبِ كاشف
وما ثم تصريحٌ لذاك عيوننا
إذا ما عجزنا بالدموعِ ذوارف
فإن نحن عبرنا فإن كبيرنا
لحنظلة التشبيه باللفظ ناقف
تمعر منه الوجه والعجز قائمٌ
به ويراه اليثربي المكاشف
ولو كان غير اليثربيّ لما درى
وهل يجهلُ العلام إلا المخالف
نفى عنهم القرآن فيه مقامهم
وإني بالله العظيمِ لحالف
لقد سمعت أذناي ما لا أبثُّه
وقد جافى الأمر الذي لا يخالف
"
800,محيي الدين بن عربي,لله قوم لهم في كل حادثة,"
لله قومٌ لهم في كلِّ حادثةٍ
شانٌ وصورتهم من لا له شانُ
فإن نظرتَ إليهم في تصرفهم
تقولُ ما هم كما قالوا وما كانوا
يعم علمهمُ أحوالَ كونهمُ
الماض وآلات بالتصريف والآنُ
سبحانَ من خصَّهم منه بصورته
هم المقيمون في الوقت الذي بانوا
مسافرون ولم تفقد ذواتهمُ
من المجالس والأعيان أعيان
أجسامهم هي أجسادٌ ممثلةٌ
للناظرين وهم في العين إنسان
بهم نراهم كما قلنا ويشهد لي
من رؤية الله عرفانٌ ونكران
أنت اعترفتَ بمن أنكرتَ صورته
الأمر سوق فأرباحٌ وخسران
وهم ذوو بصر لما يرون وهم
عند الأكابر منا فيه عميانُ
لا يهتدون لما تعطى نواظرهم
وما لهم في الذي يرون برهان
وكلُّ ما انكروا منه أو اعترفوا
به فذلك عند القومِ عرفان
هم في الكتابِ الذي اخفته غيرته
منهم ومن غيرهم في الصدر عنوان
ما في الوجودِ سوى جودِ خزائنه
لها إذا نزلتْ بالخلقِ ميزان
لكنه عنده لا عندهم ولذا
يخيب في نظر الإنصاف أوزان
"
801,محيي الدين بن عربي,إن المحامد أنواع منوعة,"
إن المحامد أنواع منوّعة
تبينها لك حمد الحامدين بها
وما لها صور في غير حالهمُ
فكن بذا عالماً إن كنتَ منتبها
عم الحلالُ إذا أكلت عن ضررٍ
فإن جهلتَ فكُل ما كان مُشتبها
وما يعم حرامٌ وهو حجتنا
إنَّ المالَ إلى الرحمن انتبها
إنَّ النجومَ لتجري في مطالعها
بما يشاء من أمر نحو مغربها
وذلك الأمر أخفاه وأودعه
ربُّ السمواتِ في تسيير كوكبها
فقائل إنَّ هذا الحكمَ ليس لها
وقائل حكم هذا من كوكبها
يسري فيحدثُ في أعياننا عجباً
وما لها مذهبٌ في أصل مذهبها
وما لها خبر مما يقوم بنا
بل ذلك الأمر فينا من مرتبها
تقلبَ الليلُ عنها والنهار معا
وما التقلبُ إلا من مقلبها
سبحانه وتعالى أنْ يحاط بما
يحويه علماً لدينا في تقلبها
"
